InputID,TargetID,Distance
n150943474,"0",152872.31935214
n150943486,"1",72293.6080349499
n150943486,"0",72293.6080349499
n150943688,"1",56671.0759180464
n150943688,"0",56671.0759180464
n150943849,"1",197087.910406101
n150943849,"0",197087.910406101
n150943852,"0",76327.543742277
n150943852,"1",76327.543742277
n150943919,"1",125760.977926158
n150943919,"0",125760.977926158
n150944964,"0",72184.0842223483
n150944964,"1",72184.0842223483
n150945214,"1",166276.690598315
n150945214,"0",166276.690598315
n150945253,"0",119831.456537922
n150945253,"1",119831.456537922
n150945281,"1",184817.477240281
n150945281,"0",184817.477240281
n150945415,"1",58335.6151540066
n150945415,"0",58335.6151540066
n150945473,"0",84434.3196632966
n150945473,"1",84434.3196632966
n150945473,"1",84434.3196632966
n150945797,"1",86006.72781244
n150945797,"1",86006.72781244
n150945797,"0",86006.72781244
n150945869,"1",169606.32012042
n150945869,"0",169606.32012042
n150945930,"0",164634.217287586
n150945930,"1",164634.217287586
n150946009,"0",269826.174810882
n150946009,"1",269826.174810882
n150946021,"0",326139.569994754
n150946021,"1",326139.569994754
n150946060,"0",184226.242894212
n150946060,"1",184226.242894212
n150946164,"0",144569.045082163
n150946164,"1",144569.045082163
n150946243,"1",237847.737781407
n150946243,"0",237847.737781407
n150946405,"1",60405.7086368141
n150946405,"1",60405.7086368141
n150946405,"0",60405.7086368141
n150946674,"1",194504.477843287
n150946674,"0",194504.477843287
n150946896,"1",196475.806081262
n150946896,"0",196475.806081262
n150946954,"1",66992.5853833974
n150946954,"0",66992.5853833974
n150947098,"0",104530.603603258
n150947098,"1",104530.603603258
n150947106,"0",132527.372802888
n150947106,"1",132527.372802888
n150947188,"0",111485.508735831
n150947188,"1",111485.508735831
n150947293,"0",316469.909226709
n150947293,"1",316469.909226709
n150947426,"1",89898.2009405763
n150947426,"0",89898.2009405763
n150947679,"1",66499.0514917573
n150947679,"0",66499.0514917573
n150947849,"1",112902.455146772
n150947849,"0",112902.455146772
n150947890,"1",220944.101428891
n150947890,"0",220944.101428891
n150948325,"0",331505.378809624
n150948325,"1",331505.378809624
n150948421,"1",130411.260746349
n150948421,"0",130411.260746349
n150948535,"1",91378.1070955239
n150948535,"1",91378.1070955239
n150948535,"0",91378.1070955239
n150948535,"0",91378.1070955239
n150948591,"1",248980.195674239
n150948591,"0",248980.195674239
n150948657,"1",83873.9869188651
n150948657,"0",83873.9869188651
n150948784,"1",90766.3058776196
n150948784,"1",90766.3058776196
n150948784,"0",90766.3058776196
n150948993,"1",75683.6196774466
n150948993,"1",75683.6196774466
n150948993,"0",75683.6196774466
n150949113,"0",316819.541731247
n150949113,"1",316819.541731247
n150949408,"1",182836.376046229
n150949408,"0",182836.376046229
n150949445,"1",60409.1478566353
n150949445,"0",60409.1478566353
n150949800,"1",65348.4390016323
n150949800,"0",65348.4390016323
n150950648,"1",200815.516099383
n150950648,"0",200815.516099383
n150950661,"0",301634.150410008
n150950661,"1",301634.150410008
n150950836,"0",86467.274953595
n150950836,"1",86467.274953595
n150951049,"0",33907.8419273669
n150951049,"1",33907.8419273669
n150951117,"0",131364.311978836
n150951117,"1",131364.311978836
n150951435,"1",119820.941293
n150951435,"0",119820.941293
n150951452,"1",237397.043266804
n150951452,"0",237397.043266804
n150951838,"1",167405.510059188
n150951838,"0",167405.510059188
n150951857,"1",220675.53525968
n150951857,"0",220675.53525968
n150952151,"1",39533.4763897739
n150952151,"0",39533.4763897739
n150952151,"1",39533.4763897739
n150952151,"0",39533.4763897739
n150952507,"0",208295.092620916
n150952507,"1",208295.092620916
n150952681,"0",163118.137022607
n150952681,"1",163118.137022607
n150952681,"1",163118.137022607
n150952681,"0",163118.137022607
n150952726,"0",40072.6171060087
n150952726,"1",40072.6171060087
n150952770,"1",67627.3832139637
n150952770,"0",67627.3832139637
n150952989,"1",143048.750523686
n150952989,"0",143048.750523686
n150953108,"0",301531.207006957
n150953108,"1",301531.207006957
n150953250,"1",228383.806824378
n150953250,"0",228383.806824378
n150953589,"1",50385.6621141048
n150953589,"0",50385.6621141048
n150953589,"1",50385.6621141048
n150953589,"0",50385.6621141048
n150953612,"0",58375.5783361468
n150953612,"1",58375.5783361468
n150953612,"0",58375.5783361468
n150953945,"1",202038.418272679
n150953945,"0",202038.418272679
n150954023,"0",153654.026065697
n150954023,"1",153654.026065697
n150954393,"1",50146.1324372845
n150954393,"0",50146.1324372845
n150954502,"1",225246.697356682
n150954502,"0",225246.697356682
n150954626,"0",79176.5925331036
n150954626,"1",79176.5925331036
n150954641,"1",192190.622524883
n150954641,"0",192190.622524883
n150954736,"0",105239.720313703
n150954736,"1",105239.720313703
n150954849,"1",225783.042585953
n150954849,"0",225783.042585953
n150954996,"0",138251.053082257
n150954996,"1",138251.053082257
n150955102,"1",96296.6489045586
n150955102,"0",96296.6489045586
n150955370,"1",35510.9903477722
n150955370,"0",35510.9903477722
n150955856,"1",203905.231803276
n150955856,"0",203905.231803276
n150956500,"1",54606.1060230469
n150956500,"0",54606.1060230469
n150956984,"1",44065.8117856255
n150956984,"0",44065.8117856255
n150957165,"0",165672.247936725
n150957165,"1",165672.247936725
n150957903,"0",207923.813862228
n150957903,"1",207923.813862228
n150958480,"1",97639.2190235609
n150958480,"0",97639.2190235609
n150958505,"1",222752.498041626
n150958505,"0",222752.498041626
n150958808,"1",87791.1944874665
n150958808,"0",87791.1944874665
n150958882,"1",34946.2073584796
n150958882,"0",34946.2073584796
n150958884,"0",200822.481057811
n150958884,"1",200822.481057811
n150958995,"0",302037.448810549
n150958995,"1",302037.448810549
n150959047,"1",214373.169528783
n150959047,"0",214373.169528783
n150959059,"0",109793.52829957
n150959059,"1",109793.52829957
n150959251,"1",144539.95337681
n150959251,"0",144539.95337681
n150959510,"0",140421.830927237
n150959510,"1",140421.830927237
n150959579,"1",110324.792486955
n150959579,"0",110324.792486955
n150959811,"0",77897.6092519825
n150959811,"1",77897.6092519825
n150960177,"0",239698.162870926
n150960177,"1",239698.162870926
n150960215,"0",57136.4742844102
n150960215,"1",57136.4742844102
n150960251,"1",213100.953831547
n150960251,"0",213100.953831547
n150960307,"1",181387.883547398
n150960307,"0",181387.883547398
n150960448,"1",35327.6505685367
n150960448,"0",35327.6505685367
n150960475,"1",136517.579523348
n150960475,"0",136517.579523348
n150960614,"0",8423.76735666326
n150960614,"1",8423.76735666326
n150960787,"1",230526.716276258
n150960787,"0",230526.716276258
n150960972,"0",305598.749015349
n150960972,"1",305598.749015349
n150961068,"0",54917.9406164659
n150961068,"1",54917.9406164659
n150961183,"0",127840.272376802
n150961183,"1",127840.272376802
n150961478,"0",105384.072059644
n150961478,"1",105384.072059644
n150961497,"0",123867.573845166
n150961497,"1",123867.573845166
n150961686,"0",71364.7884561058
n150961686,"1",71364.7884561058
n150962085,"0",101757.226310907
n150962085,"1",101757.226310907
n150962234,"1",151376.637444053
n150962234,"0",151376.637444053
n150963088,"1",182841.876930198
n150963088,"0",182841.876930198
n150963100,"1",226766.313649162
n150963100,"0",226766.313649162
n150963205,"1",200083.307265391
n150963205,"0",200083.307265391
n150963509,"0",350974.678251338
n150963509,"1",350974.678251338
n150963524,"0",157117.068237599
n150963524,"1",157117.068237599
n150963524,"1",157117.068237599
n150963524,"0",157117.068237599
n150963743,"1",102203.421465011
n150963743,"0",102203.421465011
n150964012,"1",149871.124325443
n150964012,"0",149871.124325443
n150964342,"0",236701.021650342
n150964342,"1",236701.021650342
n150964755,"1",203187.141423006
n150964755,"0",203187.141423006
n150965059,"1",198420.661261577
n150965059,"0",198420.661261577
n150965138,"1",190026.780724269
n150965138,"0",190026.780724269
n150965161,"0",27209.9098925999
n150965161,"1",27209.9098925999
n150965603,"0",236391.95983846
n150965603,"1",236391.95983846
n150965723,"1",201137.532077633
n150965723,"0",201137.532077633
n150966324,"1",130953.992496274
n150966324,"0",130953.992496274
n150966457,"0",260494.343846026
n150966457,"1",260494.343846026
n150966866,"1",115352.796189332
n150966866,"0",115352.796189332
n150967056,"1",222580.216413162
n150967056,"0",222580.216413162
n150967366,"1",93359.7353627312
n150967366,"0",93359.7353627312
n150967444,"1",129652.87478759
n150967444,"0",129652.87478759
n150967664,"1",68820.8230176267
n150967664,"0",68820.8230176267
n150967736,"1",183612.770033951
n150967736,"0",183612.770033951
n150967808,"1",65665.9865737232
n150967808,"0",65665.9865737232
n150967808,"1",65665.9865737232
n150967808,"0",65665.9865737232
n150968531,"1",185138.355031403
n150968531,"0",185138.355031403
n150968564,"1",188850.27002901
n150968564,"0",188850.27002901
n150968654,"1",107795.585161842
n150968654,"0",107795.585161842
n150969035,"1",196451.325411316
n150969035,"0",196451.325411316
n150969507,"0",271060.210726187
n150969507,"1",271060.210726187
n150969859,"0",110655.351053585
n150969859,"1",110655.351053585
n150970113,"0",297508.696332008
n150970113,"1",297508.696332008
n150970124,"0",319375.982091624
n150970124,"1",319375.982091624
n150970562,"1",77902.6815881481
n150970562,"0",77902.6815881481
n150970659,"0",59785.3094380635
n150970659,"1",59785.3094380635
n150970663,"1",44109.3497761739
n150970663,"0",44109.3497761739
n150970736,"1",89953.9173024735
n150970736,"0",89953.9173024735
n150970966,"1",203314.377915431
n150970966,"0",203314.377915431
n150971117,"1",65860.6043351508
n150971117,"0",65860.6043351508
n150971189,"1",31491.340097753
n150971189,"0",31491.340097753
n150971339,"0",94377.5800777788
n150971339,"1",94377.5800777788
n150971368,"1",140607.065177787
n150971368,"0",140607.065177787
n150971490,"1",214497.663585153
n150971490,"0",214497.663585153
n150971620,"1",100386.722396559
n150971620,"0",100386.722396559
n150971655,"1",57346.8358503576
n150971655,"0",57346.8358503576
n150971732,"1",237095.366737794
n150971732,"0",237095.366737794
n150971764,"0",113014.595791299
n150971764,"0",113014.595791299
n150971764,"1",113014.595791299
n150971841,"1",202237.724500435
n150971841,"0",202237.724500435
n150972339,"1",228030.242751192
n150972339,"0",228030.242751192
n150972387,"0",53888.8733294288
n150972387,"1",53888.8733294288
n150972549,"0",295165.105249876
n150972549,"1",295165.105249876
n150972576,"0",28056.8121905036
n150972576,"1",28056.8121905036
n150972891,"1",184491.047105756
n150972891,"0",184491.047105756
n150973005,"0",205515.739312771
n150973005,"1",205515.739312771
n150973078,"0",226040.421554904
n150973078,"1",226040.421554904
n150973207,"0",182090.621565571
n150973207,"1",182090.621565571
n150973257,"1",79060.9540556633
n150973257,"0",79060.9540556633
n150973794,"1",114342.618853141
n150973794,"0",114342.618853141
n150973935,"1",215653.9402487
n150973935,"0",215653.9402487
n150974118,"1",23649.8230685599
n150974118,"0",23649.8230685599
n150974315,"0",106265.857160195
n150974315,"1",106265.857160195
n150974789,"1",60450.6111623372
n150974789,"0",60450.6111623372
n150975544,"1",69713.0346759423
n150975544,"0",69713.0346759423
n150975785,"0",110452.557866315
n150975785,"0",110452.557866315
n150975785,"1",110452.557866315
n150975918,"1",220910.647113022
n150975918,"0",220910.647113022
n150976053,"1",133360.546597551
n150976053,"0",133360.546597551
n150976701,"1",116168.380935414
n150976701,"0",116168.380935414
n150976737,"1",57696.5961465361
n150976737,"0",57696.5961465361
n150976737,"1",57696.5961465361
n150976737,"0",57696.5961465361
n150977117,"1",14980.935780332
n150977117,"0",14980.935780332
n150977376,"1",162871.609568887
n150977376,"0",162871.609568887
n150977391,"1",73432.8889338134
n150977391,"0",73432.8889338134
n150977533,"0",66692.3354321447
n150977533,"1",66692.3354321447
n150977666,"1",90340.4386744849
n150977666,"0",90340.4386744849
n150977900,"1",223878.230666998
n150977900,"0",223878.230666998
n150978158,"0",348858.260116409
n150978158,"1",348858.260116409
n150979346,"1",153527.45349308
n150979346,"0",153527.45349308
n150979479,"0",152413.826066568
n150979479,"1",152413.826066568
n150980203,"1",204833.971099085
n150980203,"0",204833.971099085
n150980272,"1",158764.562026993
n150980272,"0",158764.562026993
n150980640,"1",40237.3324189776
n150980640,"0",40237.3324189776
n150980686,"1",142603.931933626
n150980686,"0",142603.931933626
n150980690,"0",235295.232238369
n150980690,"1",235295.232238369
n150981209,"1",218237.121567831
n150981209,"0",218237.121567831
n150981273,"0",98655.7935884707
n150981273,"0",98655.7935884707
n150981273,"1",98655.7935884707
n150981273,"1",98655.7935884707
n150981306,"1",127357.096589853
n150981306,"0",127357.096589853
n150981422,"0",316748.372325126
n150981422,"1",316748.372325126
n150981709,"0",78767.6226484893
n150981709,"1",78767.6226484893
n150981888,"1",251486.742635735
n150981888,"0",251486.742635735
n150981968,"1",122045.739355242
n150981968,"0",122045.739355242
n150981995,"0",75601.40017312
n150981995,"1",75601.40017312
n150982065,"1",194165.413962354
n150982065,"0",194165.413962354
n269838514,"1",158177.395191027
n269838514,"1",158177.395191027
n269838514,"0",158177.395191027
n273649926,"0",44337.4260005912
n273649926,"1",44337.4260005912
n299611717,"1",65057.3757817402
n299611717,"0",65057.3757817402
n302744209,"0",52884.086380802
n302744209,"1",52884.086380802
n341582773,"1",223595.336852064
n341582773,"0",223595.336852064
n366759424,"1",90298.1436070705
n366759424,"0",90298.1436070705
n368171834,"1",218850.743580632
n368171834,"0",218850.743580632
n368171836,"1",225024.194279645
n368171836,"0",225024.194279645
n376333092,"1",229345.517740042
n376333092,"0",229345.517740042
n376333120,"1",229756.756626611
n376333120,"0",229756.756626611
n376335343,"1",225330.754549151
n376335343,"0",225330.754549151
n376337935,"1",228892.521442804
n376337935,"0",228892.521442804
n401353426,"1",109662.649312478
n401353426,"1",109662.649312478
n401353426,"0",109662.649312478
n486223197,"1",48672.7827159443
n486223197,"1",48672.7827159443
n486223197,"0",48672.7827159443
n490719061,"0",39326.4384295465
n490719061,"1",39326.4384295465
n491292202,"0",28947.5952242355
n491292202,"1",28947.5952242355
n696824105,"0",51241.4870457427
n696824105,"1",51241.4870457427
n1144127429,"0",40120.6463065374
n1144127429,"1",40120.6463065374
n1279428994,"1",51250.0889288047
n1279428994,"1",51250.0889288047
n1279428994,"0",51250.0889288047
n1283669332,"1",218866.305486869
n1283669332,"0",218866.305486869
n1471710759,"1",68887.5251672121
n1471710759,"0",68887.5251672121
n1471710759,"1",68887.5251672121
n1472791720,"1",84037.3412534201
n1472791720,"0",84037.3412534201
n1472791720,"1",84037.3412534201
n1473885789,"1",90936.8864318463
n1473885789,"0",90936.8864318463
n1473885789,"1",90936.8864318463
n1676617244,"1",218873.003348317
n1676617244,"0",218873.003348317
n1689700241,"0",83015.0462104336
n1689700241,"1",83015.0462104336
n1690220718,"1",212491.823828267
n1690220718,"0",212491.823828267
n1696924412,"1",218070.805816477
n1696924412,"0",218070.805816477
n1700447852,"0",85771.0579266863
n1700447852,"1",85771.0579266863
n1780550122,"1",68252.8957241987
n1780550122,"0",68252.8957241987
n1780550122,"1",68252.8957241987
n1795237174,"0",102605.00620396
n1795237174,"1",102605.00620396
n1806299696,"0",28949.9289215186
n1806299696,"1",28949.9289215186
n1815104946,"1",141497.221508921
n1815104946,"0",141497.221508921
n1815104947,"1",141496.034588162
n1815104947,"0",141496.034588162
n1837324449,"0",342893.220415762
n1837324449,"1",342893.220415762
n1837324451,"0",345841.461315906
n1837324451,"1",345841.461315906
n2035269578,"1",49400.1021708106
n2035269578,"0",49400.1021708106
n2038044428,"1",84268.5223347178
n2038044428,"1",84268.5223347178
n2038044428,"0",84268.5223347178
n2087586784,"0",78587.3333167499
n2087586784,"1",78587.3333167499
n2104792669,"1",173931.281234366
n2104792669,"0",173931.281234366
n2109852685,"0",80085.4470012962
n2109852685,"1",80085.4470012962
n2109852686,"0",80076.9048143603
n2109852686,"1",80076.9048143603
n2122588731,"0",78370.9703101901
n2122588731,"1",78370.9703101901
n2122588735,"0",78359.5762688513
n2122588735,"1",78359.5762688513
n2384789783,"1",64021.470389555
n2384789783,"1",64021.470389555
n2384789783,"0",64021.470389555
n2476859022,"0",199032.35903751
n2476859022,"1",199032.35903751
n2482646498,"1",72562.566703772
n2482646498,"0",72562.566703772
n2517373897,"0",328902.792635172
n2517373897,"1",328902.792635172
n2528873712,"1",104601.190997083
n2528873712,"1",104601.190997083
n2528873712,"0",104601.190997083
n2530389115,"1",181516.474725005
n2530389115,"1",181516.474725005
n2530389115,"0",181516.474725005
n2584100971,"0",132091.858426959
